date_local,PM25_mean_ugm3,PM25_median_ugm3,PM25_max_ugm3,AQI_mean
2022-07-31,6.35,6.3,8.9,35.3
2022-08-01,7.266666666666667,7.25,9.4,40.5
2022-08-02,6.95,6.7,9.3,38.333333333333336
2022-08-03,8.663636363636364,8.7,10.5,47.09090909090909
2022-08-04,9.183333333333334,9.3,12.4,48.833333333333336
2022-08-05,7.583333333333333,7.699999999999999,10.5,41.333333333333336
2022-08-06,7.409999999999999,7.3,11.4,40.4
2022-08-07,8.95,8.85,13.5,45.833333333333336
2022-08-08,10.75,10.3,15.7,51.833333333333336
2022-08-09,9.733333333333333,9.45,13.2,50.5
2022-08-10,9.333333333333334,9.35,13.4,48.0
2022-08-11,8.5,9.2,10.4,45.714285714285715
2022-08-12,11.118181818181817,11.6,14.2,53.54545454545455
2022-08-13,12.971428571428572,14.2,15.6,57.42857142857143
2022-08-14,12.085714285714285,13.0,15.4,54.714285714285715
2022-08-15,14.558333333333332,15.6,17.8,60.833333333333336
2022-08-16,12.885714285714286,13.2,16.0,58.0
2022-08-17,9.085714285714285,9.2,11.7,48.0
2022-08-18,9.0,8.7,11.8,48.45454545454545
2022-08-19,10.214285714285714,10.1,13.0,51.714285714285715
2022-08-20,9.514285714285714,10.6,11.4,49.42857142857143
2022-08-21,9.207692307692309,9.3,11.5,48.30769230769231
2022-08-22,9.171428571428573,8.9,11.8,48.857142857142854
2022-08-23,11.185714285714285,11.7,15.2,52.57142857142857
2022-08-24,8.781818181818181,9.2,12.3,46.54545454545455
2022-08-25,8.828571428571427,9.9,11.8,45.857142857142854
2022-08-26,9.857142857142858,9.2,13.9,50.57142857142857
2022-08-27,7.641666666666667,7.6,10.1,42.25
2022-08-28,5.914285714285714,6.0,7.7,33.0
2022-08-29,9.342857142857143,9.4,12.3,49.42857142857143
2022-08-30,13.19090909090909,13.2,16.6,58.54545454545455
2022-08-31,14.6,15.2,18.5,60.42857142857143
2022-09-01,14.700000000000001,15.3,18.2,61.42857142857143
2022-09-02,14.446153846153846,14.6,17.0,60.84615384615385
2022-09-03,14.62857142857143,15.1,17.8,61.285714285714285
2022-09-04,11.528571428571428,11.8,13.1,55.142857142857146
2022-09-05,10.490909090909092,11.7,14.3,51.90909090909091
2022-09-06,11.942857142857141,13.1,14.0,54.42857142857143
2022-09-07,15.400000000000002,15.9,18.2,62.714285714285715
2022-09-08,13.141666666666666,13.8,15.7,58.583333333333336
2022-09-09,9.742857142857144,10.3,12.8,49.714285714285715
2022-09-10,5.757142857142857,6.6,7.1,32.0
2022-09-11,4.236363636363636,4.9,5.5,24.181818181818183
2022-09-12,5.714285714285714,6.2,7.3,31.714285714285715
2022-09-13,11.685714285714285,12.7,13.3,54.857142857142854
2022-09-14,8.963636363636363,9.2,11.1,48.09090909090909
2022-09-15,8.716666666666667,9.3,11.2,46.5
2022-09-16,11.428571428571429,11.2,14.8,54.857142857142854
2022-09-17,11.527272727272727,11.9,14.3,54.90909090909091
2022-09-18,8.171428571428573,8.7,10.4,44.42857142857143
2022-09-19,4.966666666666667,5.550000000000001,6.1,27.666666666666668
2022-09-20,3.8249999999999997,4.0,6.4,21.166666666666668
2022-09-21,5.1571428571428575,5.3,7.4,28.714285714285715
2022-09-22,7.514285714285714,8.0,10.4,41.0
2022-09-23,9.218181818181819,9.2,12.6,48.45454545454545
2022-09-24,9.128571428571428,9.1,12.1,48.285714285714285
2022-09-25,10.042857142857143,10.4,13.0,50.0
2022-09-26,10.85,11.2,13.3,52.75
2022-09-27,12.571428571428571,13.1,15.4,56.714285714285715
2022-09-28,12.085714285714285,13.0,16.4,54.285714285714285
2022-09-29,12.690000000000001,13.55,16.7,56.9
2022-09-30,9.542857142857143,9.3,13.2,49.285714285714285
2022-10-01,7.542857142857143,7.6,10.7,41.142857142857146
2022-10-02,8.790000000000001,8.45,11.7,47.2
2022-10-03,8.714285714285714,9.0,12.1,46.142857142857146
2022-10-04,10.742857142857144,11.8,13.1,51.57142857142857
2022-10-05,14.233333333333333,14.7,17.5,60.0
2022-10-06,13.385714285714286,13.8,19.8,57.0
2022-10-07,16.7,17.1,21.9,65.0
2022-10-08,16.48333333333333,17.549999999999997,20.6,64.25
2022-10-09,13.87142857142857,14.0,17.3,59.714285714285715
2022-10-10,11.757142857142856,11.5,17.3,54.714285714285715
2022-10-11,10.41,11.15,13.1,51.9
2022-10-12,9.98,10.1,12.1,51.0
2022-10-13,18.733333333333334,21.1,22.7,66.33333333333333
2022-10-14,9.754545454545454,7.9,19.0,45.72727272727273
2022-10-15,5.8,5.4,7.6,32.166666666666664
2022-10-16,5.757142857142857,5.7,7.0,32.0
2022-10-17,9.066666666666666,9.3,13.8,47.888888888888886
2022-10-18,11.299999999999999,11.850000000000001,16.3,51.666666666666664
2022-10-19,10.714285714285714,10.1,15.3,52.0
2022-10-20,9.191666666666666,9.0,13.6,48.0
2022-10-21,9.042857142857143,8.8,12.7,47.0
2022-10-22,9.671428571428573,9.7,11.7,51.285714285714285
2022-10-23,6.88,7.2,9.2,38.1
2022-10-24,7.857142857142857,7.3,11.1,42.714285714285715
2022-10-25,8.757142857142856,8.7,13.2,46.42857142857143
2022-10-26,9.620000000000001,9.7,12.2,50.2
2022-10-27,12.433333333333332,13.649999999999999,15.1,56.166666666666664
2022-10-28,14.914285714285713,16.8,19.2,60.42857142857143
2022-10-29,13.569999999999999,13.7,19.4,58.7
2022-10-30,13.885714285714286,14.9,17.9,59.0
2022-10-31,14.971428571428572,16.3,19.2,60.714285714285715
2022-11-01,11.766666666666666,11.85,13.7,55.666666666666664
2022-11-02,4.95,4.449999999999999,7.7,27.5
2022-11-03,4.4,3.8,7.6,24.571428571428573
2022-11-04,6.76,6.4,11.5,36.7
2022-11-05,11.428571428571429,11.8,16.4,53.142857142857146
2022-11-06,12.214285714285714,11.6,16.5,54.285714285714285
2022-11-07,5.818181818181818,6.0,7.8,32.09090909090909
2022-11-08,3.3285714285714287,3.3,5.2,18.428571428571427
2022-11-09,4.714285714285714,4.5,7.7,26.285714285714285
2022-11-10,7.720000000000001,7.6,13.0,41.1
2022-11-11,9.37142857142857,9.2,14.8,48.142857142857146
2022-11-12,13.200000000000001,11.5,18.3,58.57142857142857
2022-11-13,9.945454545454545,10.1,14.6,50.54545454545455
2022-11-14,11.542857142857143,11.3,16.5,53.857142857142854
2022-11-15,12.471428571428572,13.8,19.2,55.42857142857143
2022-11-16,10.75,10.0,21.0,49.2
2022-11-17,10.614285714285714,9.5,16.5,51.714285714285715
2022-11-18,14.057142857142859,14.3,17.9,60.142857142857146
2022-11-19,11.927272727272726,11.1,23.7,52.0
2022-11-20,9.542857142857143,9.4,12.1,50.285714285714285
2022-11-21,9.071428571428571,9.4,11.7,48.857142857142854
2022-11-22,10.68,9.75,16.5,51.9
2022-11-23,20.728571428571428,18.8,27.0,72.71428571428571
2022-11-24,22.900000000000002,19.5,37.1,76.85714285714286
2022-11-25,11.354545454545455,10.3,20.1,52.09090909090909
2022-11-26,15.171428571428573,12.1,22.6,61.285714285714285
2022-11-27,19.542857142857144,19.3,26.3,69.71428571428571
2022-11-28,13.63,13.100000000000001,19.5,59.1
2022-11-29,10.985714285714286,11.7,13.3,53.285714285714285
2022-11-30,10.057142857142859,10.2,11.8,51.285714285714285
2022-12-01,5.163636363636363,5.2,7.1,28.727272727272727
2022-12-02,5.285714285714286,5.5,6.5,29.428571428571427
2022-12-03,8.742857142857144,8.9,11.6,46.0
2022-12-04,10.3,10.5,16.5,49.2
2022-12-05,5.2,4.9,7.7,29.0
2022-12-06,7.3999999999999995,7.1,11.5,39.857142857142854
2022-12-07,10.0,9.0,16.2,50.166666666666664
2022-12-08,11.328571428571427,11.0,15.2,53.857142857142854
2022-12-09,15.085714285714285,13.3,21.2,61.857142857142854
2022-12-10,12.0,12.0,16.3,55.3
2022-12-11,4.885714285714286,4.5,8.7,27.0
2022-12-12,6.128571428571428,5.9,9.1,34.142857142857146
2022-12-13,9.727272727272727,9.5,14.1,49.72727272727273
2022-12-14,14.785714285714286,15.1,19.5,61.142857142857146
2022-12-15,17.485714285714288,17.6,23.2,66.42857142857143
2022-12-16,9.222222222222221,8.4,14.3,47.666666666666664
2022-12-17,11.033333333333333,10.7,13.6,53.666666666666664
2022-12-18,16.666666666666668,15.2,24.8,65.0
2022-12-19,22.8,21.95,33.2,76.6
2022-12-20,16.86,16.4,22.1,65.4
2022-12-21,16.85,15.55,23.3,65.25
2022-12-22,19.711111111111112,17.9,29.2,69.88888888888889
2022-12-23,29.25,29.0,36.1,88.66666666666667
2022-12-24,32.699999999999996,32.85,52.8,98.16666666666667
2022-12-25,16.36,15.15,34.6,62.1
2022-12-26,16.766666666666666,19.5,23.0,63.666666666666664
2022-12-27,17.616666666666667,17.5,22.1,66.66666666666667
2022-12-28,9.544444444444444,10.0,12.2,49.55555555555556
2022-12-29,9.016666666666667,9.4,10.3,48.666666666666664
2022-12-30,5.916666666666667,5.6,10.9,31.833333333333332
2022-12-31,2.6999999999999997,3.2,4.4,15.545454545454545
